introduccion a la programacion  a0444 com03,"dia: lunes | horario: 18:00 a 22:00 | docentes: bressky daniel alberto, fassio esteban leonardo, velazquez espinolasantiago | aula: labo com 7145 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
introduccion a la programacion  a0444 com04,"dia: miercoles | horario: 08:00 a 11:59 | docentes: arganaras omar javier, benesch alicia amelia | aula: labo com 7230 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
introduccion a la programacion  a0444 com05,"dia: lunes | horario: 18:00 a 22:00 | docentes: bagnes patricia andrea, velcic fernando patricio | aula: labo com 7230 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
introduccion a la programacion  a0444 com06,"dia: miercoles | horario: 13:00 a 16:59 | docentes: avalos nazareno david, bressky daniel alberto, fassio esteban leonardo | aula: labo com 7145 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
introduccion a la programacion  a0444 com07,"dia: viernes | horario: 18:00 a 22:00 | docentes: avalos nazareno david, santa cruz sergio marcelo, sauma nahuelhernan | aula: labo com 7145 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
introduccion a la programacion  a0444 com08,"dia: miercoles | horario: 08:00 a 11:59 | docentes: martinez nora alicia, winograd natalia | aula: labo com 7226 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
introduccion a la programacion  a0444 com09,"dia: martes | horario: 08:00 a 11:59 | docentes: rodriguez miguel alejandro, soria lucia carla | aula: labo com 7145 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
introduccion a la programacion  a0444 com10,"dia: miercoles | horario: 18:00 a 22:00 | docentes: mieres jose luis, rodriguez miguel alejandro, santa cruz sergio marcelo | aula: labo com 7145 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
introduccion a la programacion  a0444 com11,"dia: lunes | horario: 08:00 a 11:59 | docentes: arganaras omar javier, benesch alicia amelia, soria lucia carla | aula: labo com 7145 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
introduccion a la programacion  a0444 com12,"dia: miercoles | horario: 13:00 a 16:59 | docentes: bottino flavia maria, martinez nora alicia | aula: labo com 7230 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
introduccion a la programacion  a0444 com13,"dia: jueves | horario: 13:00 a 16:59 | docentes: lucero german andres, martinez diego javier | aula: labo com 7230 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
introduccion a la programacion  a0444 com14,"dia: lunes | horario: 13:00 a 16:59 | docentes: bidart gauna lucas ezequiel, mieres jose luis | aula: labo com 7145 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad/promocion
"
introduccion a la programacion  a0444 com15vt,"dia: sin definir | horario: sin definir | docentes: godoy gonzalo, montiel santiago daniel, rial jorgelina valeria | aula: virtual | edificacion: nan | compartido con: nan | tipo de clase: sin definir | instancia: regularidad/promocion
"
introduccion a la tecnologia de los procesos  a0558 com01,"dia: jueves | horario: 18:00 a 22:00 | docentes: caponi ruben jose, rojas fernando ariel | aula: aula 7178 | edificacion: modulo viid e3 | compartido con: a0558 com-01 | a0724 com-01 |a0008 com-01 | tipo de clase: teorico/practico | instancia: regularidad
 | dia: martes | horario: 18:00 a 19:59 | docentes: caponi ruben jose, rojas fernando ariel | aula: aula 7278 | edificacion: modulo viid e3 | compartido con: a0558 com-01 | a0724 com-01 |a0008 com-01 | tipo de clase: teorico/practico | instancia: regularidad
"
introduccion a la tecnologia de procesos  a0724 com01,"dia: jueves | horario: 18:00 a 22:00 | docentes: caponi ruben jose, rojas fernando ariel | aula: aula 7178 | edificacion: modulo viid e3 | compartido con: a0558 com-01 | a0724 com-01 |a0008 com-01 | tipo de clase: teorico/practico | instancia: regularidad
 | dia: martes | horario: 18:00 a 19:59 | docentes: caponi ruben jose, rojas fernando ariel | aula: aula 7278 | edificacion: modulo viid e3 | compartido con: a0558 com-01 | a0724 com-01 |a0008 com-01 | tipo de clase: teorico/practico | instancia: regularidad
"
introduccion a los estudios de la literatura  a0476 com01,"dia: martes | horario: 08:00 a 11:59 | docentes: muschietti marcelo daniel | aula: aula 7179 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: viernes | horario: 10:00 a 11:59 | docentes: muschietti marcelo daniel | aula: aula 7272 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
introduccion a los estudios de la literatura  a0476 com02,"dia: lunes | horario: 13:00 a 16:59 | docentes: fraguas jose | aula: aula 7017 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: miercoles | horario: 15:00 a 16:59 | docentes: fraguas jose | aula: aula 7017 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
introduccion a los estudios de la literatura  a0476 com03,"dia: jueves | horario: 18:00 a 22:00 | docentes: muschietti marcelo daniel | aula: aula 7171 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: martes | horario: 18:00 a 19:59 | docentes: muschietti marcelo daniel | aula: aula 7275 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
introduccion a los estudios de la literatura  a0476 com04,"dia: miercoles | horario: 18:00 a 22:00 | docentes: jager nina | aula: aula 7017 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: viernes | horario: 18:00 a 19:59 | docentes: jager nina | aula: aula 7017 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
introduccion a los estudios de la literatura  a0476 com05,"dia: lunes | horario: 10:00 a 11:59 | docentes: feudal guillermina | aula: aula 7026 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: miercoles | horario: 08:00 a 11:59 | docentes: feudal guillermina | aula: aula 7180 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
introduccion al equipamiento y procesos de planta  a0008 com01,"dia: jueves | horario: 18:00 a 22:00 | docentes: anton juan manuel, caponi ruben jose | aula: aula 7178 | edificacion: modulo viid e3 | compartido con: a0558 com-01 | a0724 com-01 |a0008 com-01 | tipo de clase: teorico | instancia: regularidad
 | dia: martes | horario: 18:00 a 19:59 | docentes: anton juan manuel, caponi ruben jose | aula: aula 7278 | edificacion: modulo viid e3 | compartido con: a0558 com-01 | a0724 com-01 |a0008 com-01 | tipo de clase: teorico | instancia: regularidad
"
investigacion operativa  a0206 com01,"dia: jueves | horario: 20:00 a 22:00 | docentes: acosta esteban fernando, fellay gustavo omar | aula: lab ing 3014 | edificacion: modulo iii d (labing) | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 18:00 a 22:00 | docentes: acosta esteban fernando, fellay gustavo omar | aula: lab ing 3014 | edificacion: modulo iii d (labing) | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
laboratorio avanzado  a0207 com01,"dia: viernes | horario: 18:00 a 22:00 | docentes: jorge guillermo antonio | aula: labo fis 7224 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
laboratorio de construccion de software  a0445 com01,"dia: jueves | horario: 18:00 a 19:59 | docentes: aragon adriana, monteros juan carlos | aula: labo com 7116 | edificacion: modulovii | compartido con: a0528 com-01 |a0445 com-01 | tipo de clase: informatica | instancia: regularidad/promocion
 | dia: martes | horario: 18:00 a 22:00 | docentes: aragon adriana, monteros juan carlos | aula: labo com 7116 | edificacion: modulovii | compartido con: a0528 com-01 |a0445 com-01 | tipo de clase: informatica | instancia: regularidad/promocion
"
laboratorio de construccion de software  a0445 com02,"dia: miercoles | horario: 18:00 a 22:00 | docentes: dikenstein hidalgo leandro, orozco de la hoz francisco simon | aula: labo com 7116 | edificacion: modulovii | compartido con: a0528 com-02 |a0445 com-02 | tipo de clase: informatica | instancia: regularidad/promocion
 | dia: viernes | horario: 18:00 a 19:59 | docentes: dikenstein hidalgo leandro, orozco de la hoz francisco simon | aula: labo com 7116 | edificacion: modulovii | compartido con: a0528 com-02 |a0445 com-02 | tipo de clase: informatica | instancia: regularidad/promocion
"
laboratorio i  a0011 com01,"dia: jueves | horario: 12:00 a 16:59 | docentes: hamer mariana, sosa griselda leonor | aula: labo q 2003 | edificacion: moduloii a | compartido con: nan | tipo de clase: quimica | instancia: regularidad/promocion
 | dia: martes | horario: 12:00 a 16:59 | docentes: hamer mariana, sosa griselda leonor | aula: labo q 2003 | edificacion: moduloii a | compartido con: nan | tipo de clase: quimica | instancia: regularidad/promocion
"
laboratorio i  a0011 com02,"dia: jueves | horario: 17:00 a 22:00 | docentes: alvarez maria guadalupe, gottas gerardo jorge | aula: labo q 2003 | edificacion: moduloii a | compartido con: nan | tipo de clase: quimica | instancia: regularidad/promocion
 | dia: martes | horario: 17:00 a 22:00 | docentes: alvarez maria guadalupe, gottas gerardo jorge | aula: labo q 2003 | edificacion: moduloii a | compartido con: nan | tipo de clase: quimica | instancia: regularidad/promocion
"
laboratorio iii  a0016 com01,"dia: lunes | horario: 08:00 a 12:59 | docentes: diaz yamila belen, vallejos facundo atilio | aula: labo q 2005 | edificacion: moduloii a | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: miercoles | horario: 08:00 a 12:59 | docentes: diaz yamila belen, vallejos facundo atilio | aula: labo q 2005 | edificacion: moduloii a | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
laboratorio iii  a0016 com02,"dia: lunes | horario: 17:00 a 22:00 | docentes: berenstein giselle anahi, catalano marina, diaz yamila belen, vallejosfacundo atilio | aula: labo q 2005 | edificacion: moduloii a | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: martes | horario: 17:00 a 22:00 | docentes: berenstein giselle anahi, catalano marina, diaz yamila belen, vallejosfacundo atilio | aula: labo q 2005 | edificacion: moduloii a | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
laboratorio interdisciplinario capacidadesemprendedoras  a0425 com01,"dia: martes | horario: 09:00 a 12:59 | docentes: cesar ruben angel, martinez ortiz tamara | aula: aula 7018 | edificacion: modulovii | compartido con: a0722 com-01 |a0425 com-01 | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
laboratorio interdisciplinario capacidadesemprendedoras  a0425 com02,"dia: martes | horario: 18:00 a 22:00 | docentes: barrigas buelvas nelson javier, gulino ivana laura | aula: aula 7018 | edificacion: modulovii | compartido con: a0722 com-02 |a0425 com-02 | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
laboratorio interdisciplinario capacidadesemprendedoras  a0425 com03,"dia: jueves | horario: 18:00 a 22:00 | docentes: ceballos graciela noemi, gulino ivana laura, rebutti gustavo martin | aula: aula 7018 | edificacion: modulovii | compartido con: a0722 com-03 |a0425 com-03 | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
laboratorio interdisciplinario capacidadesemprendedoras  a0425 com04,"dia: martes | horario: 14:00 a 17:59 | docentes: ricosta marcela adriana | aula: aula 7018 | edificacion: modulovii | compartido con: a0722 com-04 |a0425 com-04 | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
laboratorio interdisciplinario diagnostico ambiental a0424 com01,"dia: viernes | horario: 14:00 a 17:59 | docentes: galvan silvia luciana, martucci liliana, molina luisina | aula: labo com 7010 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
laboratorio interdisciplinario diagnostico ambiental a0424 com02,"dia: sabado | horario: 09:00 a 12:59 | docentes: poth carla mariela, vaca sergio gabriel | aula: labo com 7226 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
laboratorio interdisciplinario redes sociales y condiciones de vida: las organizaciones soc. en accion a0423 com01,"dia: jueves | horario: 13:00 a 16:59 | docentes: abramovich ana luz, ochoa marcelo david, vazquez gonzalo, zamora albornoz anabella cristina | aula: aula 7184 | edificacion: modulo viid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
laboratorio interdisciplinario temas de generos.desigualdades,"dia: martes | horario: 08:00 a 11:59 | docentes: ameghino nadia, yabkowski nuria paola | aula: aula 7021 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: martes | horario: 13:00 a 16:59 | docentes: martinez ortiz tamara, yabkowski nuria paola | aula: aula 7277 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: jueves | horario: 18:00 a 22:00 | docentes: jimenez carlos andres, martinez ortiz tamara | aula: aula 09  | edificacion: roca | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
disidencias y derechos  a0643 com01,"dia: martes | horario: 08:00 a 11:59 | docentes: ameghino nadia, yabkowski nuria paola | aula: aula 7021 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
disidencias y derechos  a0643 com02,"dia: martes | horario: 13:00 a 16:59 | docentes: martinez ortiz tamara, yabkowski nuria paola | aula: aula 7277 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
disidencias y derechos  a0643 com03,"dia: jueves | horario: 18:00 a 22:00 | docentes: jimenez carlos andres, martinez ortiz tamara | aula: aula 09  | edificacion: roca | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
laboratorio interdisciplinario de capacidadesemprendedoras  a0722 com01,"dia: martes | horario: 09:00 a 12:59 | docentes: cesar ruben angel, martinez ortiz tamara | aula: aula 7018 | edificacion: modulovii | compartido con: a0722 com-01 |a0425 com-01 | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
laboratorio interdisciplinario de capacidadesemprendedoras  a0722 com02,"dia: martes | horario: 18:00 a 22:00 | docentes: barrigas buelvas nelson javier, gulino ivana laura | aula: aula 7018 | edificacion: modulovii | compartido con: a0722 com-02 |a0425 com-02 | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
laboratorio interdisciplinario de capacidadesemprendedoras  a0722 com03,"dia: jueves | horario: 18:00 a 22:00 | docentes: gulino ivana laura, rebutti gustavo martin | aula: aula 7018 | edificacion: modulovii | compartido con: a0722 com-03 |a0425 com-03 | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
laboratorio interdisciplinario de capacidadesemprendedoras  a0722 com04,"dia: martes | horario: 14:00 a 17:59 | docentes: prado analia gisele, ricosta marcela adriana | aula: aula 7018 | edificacion: modulovii | compartido con: a0722 com-04 |a0425 com-04 | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
laboratorio para la escuela secundaria  a0209 com01,"dia: miercoles | horario: 18:00 a 22:00 | docentes: cyrulies ernesto enrique | aula: labo com 7115 | edificacion: modulovii | compartido con: nan | tipo de clase: informatica | instancia: regularidad
"
las bases de la vida y su evolucion  a0210 com01,"dia: lunes | horario: 08:00 a 11:59 | docentes: diaz porres monica, gomiz natalia elva, rionda macarena haydee | aula: labo q 2002 | edificacion: moduloii a | compartido con: nan | tipo de clase: quimica | instancia: regularidad
"
lenguaje,"dia: jueves | horario: 10:00 a 11:59 | docentes: boschiroli victoria de los angeles | aula: aula 7184 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 10:00 a 11:59 | docentes: boschiroli victoria de los angeles | aula: aula 7184 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: jueves | horario: 10:00 a 11:59 | docentes: berri marina | aula: sala espejos | edificacion: multiespacio | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 10:00 a 11:59 | docentes: berri marina | aula: aula 7021 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: jueves | horario: 15:00 a 16:59 | docentes: boschiroli victoria de los angeles | aula: aula 7280 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 15:00 a 16:59 | docentes: boschiroli victoria de los angeles | aula: aula 7277 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: jueves | horario: 18:00 a 19:59 | docentes: chiavarino nicolas alejandro | aula: lab ing 3013 | edificacion: moduloiii d  | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 18:00 a 19:59 | docentes: chiavarino nicolas alejandro | aula: aula 7177 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: jueves | horario: 20:00 a 22:00 | docentes: chiavarino nicolas alejandro | aula: aula 3005 | edificacion: moduloiii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 20:00 a 22:00 | docentes: chiavarino nicolas alejandro | aula: aula 7021 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 15:00 a 16:59 | docentes: castillo benitez bibiana ruby, difalcis micaela | aula: aula 7020 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: miercoles | horario: 15:00 a 16:59 | docentes: castillo benitez bibiana ruby, difalcis micaela | aula: aula 7020 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 18:00 a 19:59 | docentes: castillo benitez bibiana ruby | aula: aula 7120 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: miercoles | horario: 18:00 a 19:59 | docentes: castillo benitez bibiana ruby | aula: aula 3010 | edificacion: moduloiii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 09:00 a 11:59 | docentes: difalcis micaela, pujalte mercedes susana | aula: aula 7172 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 18:00 a 20:59 | docentes: krickeberg gabriela fernanda | aula: aula 7241  | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: martes | horario: 18:00 a 20:59 | docentes: pujalte mercedes susana | aula: aula 3010 | edificacion: moduloiii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
comunicacion y cultura  a0475 com01,"dia: jueves | horario: 10:00 a 11:59 | docentes: boschiroli victoria de los angeles | aula: aula 7184 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 10:00 a 11:59 | docentes: boschiroli victoria de los angeles | aula: aula 7184 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
comunicacion y cultura  a0475 com02,"dia: jueves | horario: 10:00 a 11:59 | docentes: berri marina | aula: sala espejos | edificacion: multiespacio | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 10:00 a 11:59 | docentes: berri marina | aula: aula 7021 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
comunicacion y cultura  a0475 com03,"dia: jueves | horario: 15:00 a 16:59 | docentes: boschiroli victoria de los angeles | aula: aula 7280 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 15:00 a 16:59 | docentes: boschiroli victoria de los angeles | aula: aula 7277 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
comunicacion y cultura  a0475 com04,"dia: jueves | horario: 18:00 a 19:59 | docentes: chiavarino nicolas alejandro | aula: lab ing 3013 | edificacion: moduloiii d  | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 18:00 a 19:59 | docentes: chiavarino nicolas alejandro | aula: aula 7177 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
comunicacion y cultura  a0475 com05,"dia: jueves | horario: 20:00 a 22:00 | docentes: chiavarino nicolas alejandro | aula: aula 3005 | edificacion: moduloiii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 20:00 a 22:00 | docentes: chiavarino nicolas alejandro | aula: aula 7021 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
comunicacion y cultura  a0475 com06,"dia: lunes | horario: 15:00 a 16:59 | docentes: castillo benitez bibiana ruby, difalcis micaela | aula: aula 7020 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: miercoles | horario: 15:00 a 16:59 | docentes: castillo benitez bibiana ruby, difalcis micaela | aula: aula 7020 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
comunicacion y cultura  a0475 com07,"dia: lunes | horario: 18:00 a 19:59 | docentes: castillo benitez bibiana ruby | aula: aula 7120 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: miercoles | horario: 18:00 a 19:59 | docentes: castillo benitez bibiana ruby | aula: aula 3010 | edificacion: moduloiii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
comunicacion y cultura escrita  a0477 com01,"dia: lunes | horario: 09:00 a 11:59 | docentes: difalcis micaela, pujalte mercedes susana | aula: aula 7172 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
comunicacion y cultura escrita  a0477 com02,"dia: lunes | horario: 18:00 a 20:59 | docentes: krickeberg gabriela fernanda | aula: aula 7241  | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
comunicacion y cultura escrita  a0477 com03,"dia: martes | horario: 18:00 a 20:59 | docentes: pujalte mercedes susana | aula: aula 3010 | edificacion: moduloiii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
literatura argentina: narrativa  a0486 com01,"dia: jueves | horario: 18:00 a 19:59 | docentes: cuenca joel ivan | aula: aula 7253 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: lunes | horario: 18:00 a 22:00 | docentes: cuenca joel ivan | aula: aula 7018 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
literatura argentina: narrativa  a0486 com02,"dia: jueves | horario: 10:00 a 11:59 | docentes: pavon ramon hector | aula: aula 7275 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
 | dia: martes | horario: 08:00 a 11:59 | docentes: pavon ramon hector | aula: aula 7271 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
literatura ii  a0215 com01,"dia: jueves | horario: 18:00 a 22:00 | docentes: zunino maria carolina | aula: aula 3015 ""b"" | edificacion: moduloiii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
literatura latinoamericana  a0487 com01,"dia: miercoles | horario: 18:00 a 22:00 | docentes: torres maria alejandra | aula: aula 7179 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
literatura latinoamericana  a0487 com02,"dia: martes | horario: 08:00 a 11:59 | docentes: caleta lucia | aula: aula 7017 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
logica y argumentacion  a0216 com01,"dia: viernes | horario: 08:00 a 11:59 | docentes: vasquez davila omar hildebrando | aula: aula 7173 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
logica y teoria de numeros  a0446 com01,"dia: jueves | horario: 08:00 a 11:59 | docentes: albarracin paula mariel, braga monica andrea | aula: aula 7183 / 7185 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
logica y teoria de numeros  a0446 com02,"dia: lunes | horario: 18:00 a 22:00 | docentes: delgadino daiana natalia, mazzariol andrea soledad | aula: aula 7183 / 7185 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
logica y teoria de numeros  a0446 com03,"dia: viernes | horario: 13:00 a 16:59 | docentes: barisson yanina anabela, delgadino daiana natalia | aula: aula 7282 / 7284 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
logica y teoria de numeros  a0446 com04,"dia: jueves | horario: 08:00 a 11:59 | docentes: aban marcela gabriela, lucero german andres | aula: aula 7282 / 7284 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
logica y teoria de numeros  a0446 com05,"dia: lunes | horario: 18:00 a 22:00 | docentes: godoy claudio leonardo, lopez arias augusto ezequiel | aula: aula 7282 / 7284 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
logica y teoria de numeros  a0446 com06,"dia: viernes | horario: 13:00 a 16:59 | docentes: godoy claudio leonardo, sanchez florencia belen | aula: aula 7183 / 7185 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
logica y teoria de numeros  a0446 com07,"dia: viernes | horario: 18:00 a 22:00 | docentes: albarracin paula mariel, escobar noelia natalia | aula: aula 7183 / 7185 | edificacion: moduloviid e3 | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
los organismos en funcionamiento  a0218 com01,"dia: jueves | horario: 18:00 a 22:00 | docentes: doyle santiago raul, kranewitter basgall virginia | aula: labo q 2002 | edificacion: moduloii a | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
 | dia: lunes | horario: 18:00 a 19:59 | docentes: doyle santiago raul, kranewitter basgall virginia | aula: lab ing 3012 | edificacion: modulo iii d (labing) | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
matematica aplicada  a0223 com01,"dia: jueves | horario: 18:00 a 22:00 | docentes: reale marcela veronica | aula: aula 3006 | edificacion: moduloiii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
matematica aplicada  a0223 com02,"dia: jueves | horario: 18:00 a 22:00 | docentes: avila silvana noemi, lombardo berchesi ruben jorge, toledo marina delcarmen | aula: aula 7117 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad/promocion
"
matematica discreta  a0234 com01,"dia: jueves | horario: 08:00 a 11:59 | docentes: dratman ezequiel | aula: aula 7016 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
 | dia: martes | horario: 10:00 a 11:59 | docentes: dratman ezequiel | aula: aula 7075 / 7077 | edificacion: modulovii | compartido con: nan | tipo de clase: teorico/practico | instancia: regularidad
"
